"","total.seagrass","Turf.algae","total.sponges","other.inverts","corals","Unconsolidated","Consolidated","Macroalgae","dominant","Latitude","Longitude","Transect.id","depth","slope4","slope8","aspect4","aspect8","tpi","tri","roughness","flowdir"
"1440",84,0,0,0,0,12,0,4,"total.seagrass",-33.50385167,115.4084533,"MUZ.11",-17.4606552124023,1.04314887523651,1.04314887523651,305.900238037109,305.900238037109,0.03645920753479,0.134849309921265,0.480661392211914,16
"1441",72,0,4,0,0,12,0,12,"total.seagrass",-33.50385167,115.4084283,"MUZ.11",-17.4606552124023,1.04314887523651,1.04314887523651,305.900238037109,305.900238037109,0.03645920753479,0.134849309921265,0.480661392211914,16
"1442",48,20,0,0,0,12,0,20,"total.seagrass",-33.50384833,115.4083917,"MUZ.11",-17.6704959869385,1.34421670436859,1.34421670436859,316.959350585938,316.959350585938,-0.0350983142852783,0.19129204750061,0.624414443969727,16
"1443",88,0,0,0,0,8,0,4,"total.seagrass",-33.50384667,115.4083717,"MUZ.11",-17.6704959869385,1.34421670436859,1.34421670436859,316.959350585938,316.959350585938,-0.0350983142852783,0.19129204750061,0.624414443969727,16
"1444",32,32,4,0,0,4,0,28,"total.seagrass",-33.503855,115.408345,"MUZ.11",-17.6704959869385,1.34421670436859,1.34421670436859,316.959350585938,316.959350585938,-0.0350983142852783,0.19129204750061,0.624414443969727,16
"1445",88,0,0,0,0,12,0,0,"total.seagrass",-33.50386167,115.4083133,"MUZ.11",-17.8269748687744,1.48071897029877,1.48071897029877,329.625,329.625,-0.0546689033508301,0.202620506286621,0.672113418579102,16
"1446",60,16,0,0,0,4,0,20,"total.seagrass",-33.503865,115.4082817,"MUZ.11",-17.8269748687744,1.48071897029877,1.48071897029877,329.625,329.625,-0.0546689033508301,0.202620506286621,0.672113418579102,16
"1447",56,12,0,0,0,12,0,20,"total.seagrass",-33.503865,115.4082517,"MUZ.11",-17.8269748687744,1.48071897029877,1.48071897029877,329.625,329.625,-0.0546689033508301,0.202620506286621,0.672113418579102,16
"1448",24,48,0,0,0,8,0,20,"Turf.algae",-33.50386,115.4082267,"MUZ.11",-17.8269748687744,1.48071897029877,1.48071897029877,329.625,329.625,-0.0546689033508301,0.202620506286621,0.672113418579102,16
"1449",88,4,0,0,0,8,0,0,"total.seagrass",-33.503855,115.4082017,"MUZ.11",-17.9270191192627,1.36959266662598,1.36959266662598,329.494903564453,329.494903564453,-0.0172328948974609,0.175233364105225,0.603599548339844,16
"1450",24,44,0,0,0,16,0,16,"Turf.algae",-33.50385833,115.4081733,"MUZ.11",-17.9270191192627,1.36959266662598,1.36959266662598,329.494903564453,329.494903564453,-0.0172328948974609,0.175233364105225,0.603599548339844,16
"1451",0,52,0,0,0,20,0,28,"Turf.algae",-33.50386,115.4081483,"MUZ.11",-17.9270191192627,1.36959266662598,1.36959266662598,329.494903564453,329.494903564453,-0.0172328948974609,0.175233364105225,0.603599548339844,16
"1452",0,84,0,0,0,4,0,12,"Turf.algae",-33.50386,115.4081167,"MUZ.11",-17.9270191192627,1.36959266662598,1.36959266662598,329.494903564453,329.494903564453,-0.0172328948974609,0.175233364105225,0.603599548339844,16
"1453",44,20,0,0,0,4,0,32,"total.seagrass",-33.50387,115.4080867,"MUZ.11",-18.058536529541,1.07474803924561,1.07474803924561,312.838989257812,312.838989257812,-0.0209105014801025,0.146485567092896,0.566085815429688,16
"1454",0,28,0,0,0,24,0,48,"Macroalgae",-33.50387333,115.4080533,"MUZ.11",-18.058536529541,1.07474803924561,1.07474803924561,312.838989257812,312.838989257812,-0.0209105014801025,0.146485567092896,0.566085815429688,16
"1455",24,4,0,0,0,16,4,52,"Macroalgae",-33.50387833,115.4080133,"MUZ.11",-17.924036026001,1.34553515911102,1.34553515911102,306.741760253906,306.741760253906,-0.00770926475524902,0.172061204910278,0.563940048217773,16
"1456",92,0,0,0,0,8,0,0,"total.seagrass",-33.50388167,115.4079867,"MUZ.11",-18.1001663208008,1.05610346794128,1.05610346794128,308.829681396484,308.829681396484,-0.034813404083252,0.136070251464844,0.518955230712891,16
"1457",68,20,0,0,0,12,0,0,"total.seagrass",-33.50388167,115.407955,"MUZ.11",-18.1001663208008,1.05610346794128,1.05610346794128,308.829681396484,308.829681396484,-0.034813404083252,0.136070251464844,0.518955230712891,16
"1458",72,0,0,0,0,12,4,12,"total.seagrass",-33.50388333,115.4079267,"MUZ.11",-18.1001663208008,1.05610346794128,1.05610346794128,308.829681396484,308.829681396484,-0.034813404083252,0.136070251464844,0.518955230712891,16
"1459",60,0,0,0,0,4,12,24,"total.seagrass",-33.50388333,115.4078967,"MUZ.11",-18.1001663208008,1.05610346794128,1.05610346794128,308.829681396484,308.829681396484,-0.034813404083252,0.136070251464844,0.518955230712891,16
"1460",84,0,0,0,0,16,0,0,"total.seagrass",-33.50388,115.407865,"MUZ.11",-18.2146396636963,0.751363039016724,0.751363039016724,311.241241455078,311.241241455078,-0.0185127258300781,0.0955934524536133,0.391828536987305,16
"1461",88,0,0,0,0,12,0,0,"total.seagrass",-33.50388167,115.4078367,"MUZ.11",-18.2146396636963,0.751363039016724,0.751363039016724,311.241241455078,311.241241455078,-0.0185127258300781,0.0955934524536133,0.391828536987305,16
"1462",88,0,0,0,0,4,0,8,"total.seagrass",-33.50388167,115.40781,"MUZ.11",-18.2146396636963,0.751363039016724,0.751363039016724,311.241241455078,311.241241455078,-0.0185127258300781,0.0955934524536133,0.391828536987305,16
"1463",92,0,0,0,0,8,0,0,"total.seagrass",-33.503885,115.4077767,"MUZ.11",-18.2146396636963,0.751363039016724,0.751363039016724,311.241241455078,311.241241455078,-0.0185127258300781,0.0955934524536133,0.391828536987305,16
"1464",56,0,0,0,0,28,8,8,"total.seagrass",-33.50388833,115.4077417,"MUZ.11",-18.2874908447266,0.579088568687439,0.579088568687439,311.068206787109,311.068206787109,-0.00518798828125,0.0747804641723633,0.277595520019531,16
"1465",88,0,0,0,0,12,0,0,"total.seagrass",-33.50389167,115.4077133,"MUZ.11",-18.2874908447266,0.579088568687439,0.579088568687439,311.068206787109,311.068206787109,-0.00518798828125,0.0747804641723633,0.277595520019531,16
"1466",92,0,0,0,0,8,0,0,"total.seagrass",-33.5039,115.4076833,"MUZ.11",-18.2874908447266,0.579088568687439,0.579088568687439,311.068206787109,311.068206787109,-0.00518798828125,0.0747804641723633,0.277595520019531,16
"1467",68,0,0,0,0,20,4,8,"total.seagrass",-33.50390333,115.4076517,"MUZ.11",-18.3675270080566,0.622428357601166,0.622428357601166,306.259857177734,306.259857177734,0.00732111930847168,0.0778148174285889,0.337295532226562,16
"1468",56,0,0,0,0,24,0,20,"total.seagrass",-33.50391,115.40762,"MUZ.11",-18.3675270080566,0.622428357601166,0.622428357601166,306.259857177734,306.259857177734,0.00732111930847168,0.0778148174285889,0.337295532226562,16
"1469",52,0,0,0,0,28,0,20,"total.seagrass",-33.50392,115.4075833,"MUZ.11",-18.3675270080566,0.622428357601166,0.622428357601166,306.259857177734,306.259857177734,0.00732111930847168,0.0778148174285889,0.337295532226562,16
"1470",60,0,0,0,0,36,0,4,"total.seagrass",-33.50392667,115.40755,"MUZ.11",-18.469181060791,0.815081596374512,0.815081596374512,301.842590332031,301.842590332031,0.00436806678771973,0.115998029708862,0.351938247680664,16
"1471",36,0,0,0,0,28,0,36,"total.seagrass",-33.50393833,115.4075233,"MUZ.11",-18.469181060791,0.815081596374512,0.815081596374512,301.842590332031,301.842590332031,0.00436806678771973,0.115998029708862,0.351938247680664,16
"1472",92,0,0,0,0,8,0,0,"total.seagrass",-33.50394,115.4074817,"MUZ.11",-18.469181060791,0.815081596374512,0.815081596374512,301.842590332031,301.842590332031,0.00436806678771973,0.115998029708862,0.351938247680664,16
"1473",88,4,0,0,0,8,0,0,"total.seagrass",-33.503945,115.4074517,"MUZ.11",-18.469181060791,0.815081596374512,0.815081596374512,301.842590332031,301.842590332031,0.00436806678771973,0.115998029708862,0.351938247680664,16
"1474",84,0,0,0,0,16,0,0,"total.seagrass",-33.50394833,115.4074217,"MUZ.11",-18.6042404174805,0.546684265136719,0.546684265136719,308.765838623047,308.765838623047,-0.0470359325408936,0.0722005367279053,0.275091171264648,16
"1475",52,0,0,0,0,28,4,16,"total.seagrass",-33.50395,115.4073933,"MUZ.11",-18.6042404174805,0.546684265136719,0.546684265136719,308.765838623047,308.765838623047,-0.0470359325408936,0.0722005367279053,0.275091171264648,16
"1476",76,4,0,0,0,20,0,0,"total.seagrass",-33.50395667,115.407365,"MUZ.11",-18.6042404174805,0.546684265136719,0.546684265136719,308.765838623047,308.765838623047,-0.0470359325408936,0.0722005367279053,0.275091171264648,16
"1477",72,4,0,0,0,24,0,0,"total.seagrass",-33.50396333,115.40734,"MUZ.11",-18.6236953735352,0.194549411535263,0.194549411535263,344.322875976562,344.322875976562,-0.0138792991638184,0.0317072868347168,0.121114730834961,32
"1478",100,0,0,0,0,0,0,0,"total.seagrass",-33.503975,115.4073167,"MUZ.11",-18.5962181091309,0.284663140773773,0.284663140773773,323.931365966797,323.931365966797,-0.0261578559875488,0.0379490852355957,0.147245407104492,64
"1479",96,0,0,0,0,4,0,0,"total.seagrass",-33.503995,115.4073017,"MUZ.11",-18.5962181091309,0.284663140773773,0.284663140773773,323.931365966797,323.931365966797,-0.0261578559875488,0.0379490852355957,0.147245407104492,64
"1480",64,0,0,0,0,36,0,0,"total.seagrass",-33.50401833,115.4072817,"MUZ.11",-18.5962181091309,0.284663140773773,0.284663140773773,323.931365966797,323.931365966797,-0.0261578559875488,0.0379490852355957,0.147245407104492,64
"1481",44,0,0,0,0,36,12,8,"total.seagrass",-33.504035,115.4072517,"MUZ.11",-18.5962181091309,0.284663140773773,0.284663140773773,323.931365966797,323.931365966797,-0.0261578559875488,0.0379490852355957,0.147245407104492,64
"1482",68.18,0,0,0,0,27.27,4.55,0,"total.seagrass",-33.50405333,115.4072283,"MUZ.11",-18.5961894989014,0.203841492533684,0.203841492533684,60.4109268188477,60.4109268188477,-0.0298466682434082,0.0396537780761719,0.0966072082519531,1
"1483",60,0,0,0,0,24,12,4,"total.seagrass",-33.50407167,115.4071983,"MUZ.11",-18.5782203674316,0.170162782073021,0.170162782073021,8.79745292663574,8.79745292663574,-0.0356099605560303,0.0446016788482666,0.116949081420898,128
"1484",92,0,0,0,0,8,0,0,"total.seagrass",-33.50409,115.407165,"MUZ.11",-18.5782203674316,0.170162782073021,0.170162782073021,8.79745292663574,8.79745292663574,-0.0356099605560303,0.0446016788482666,0.116949081420898,128
"1485",72,0,0,0,0,24,0,4,"total.seagrass",-33.50410833,115.4071417,"MUZ.11",-18.5782203674316,0.170162782073021,0.170162782073021,8.79745292663574,8.79745292663574,-0.0356099605560303,0.0446016788482666,0.116949081420898,128
"1486",52,0,0,0,0,24,4,20,"total.seagrass",-33.50412,115.4071117,"MUZ.11",-18.5277366638184,0.197555467486382,0.197555467486382,61.5288543701172,61.5288543701172,0.010725736618042,0.0309312343597412,0.128293991088867,1
"1487",56,0,0,0,0,32,0,12,"total.seagrass",-33.50412167,115.4070817,"MUZ.11",-18.5277366638184,0.197555467486382,0.197555467486382,61.5288543701172,61.5288543701172,0.010725736618042,0.0309312343597412,0.128293991088867,1
"1488",40,8,0,0,0,36,4,12,"total.seagrass",-33.50412,115.4070517,"MUZ.11",-18.5277366638184,0.197555467486382,0.197555467486382,61.5288543701172,61.5288543701172,0.010725736618042,0.0309312343597412,0.128293991088867,1
"1489",40,4,0,0,0,32,8,16,"total.seagrass",-33.50412167,115.407025,"MUZ.11",-18.5277366638184,0.197555467486382,0.197555467486382,61.5288543701172,61.5288543701172,0.010725736618042,0.0309312343597412,0.128293991088867,1
"1490",92,0,0,0,0,4,0,4,"total.seagrass",-33.50411833,115.407,"MUZ.11",-18.5067958831787,0.308998465538025,0.308998465538025,41.5398216247559,41.5398216247559,-0.00574994087219238,0.0467698574066162,0.16815185546875,1
"1491",84,0,0,0,0,16,0,0,"total.seagrass",-33.50412,115.4069717,"MUZ.11",-18.5067958831787,0.308998465538025,0.308998465538025,41.5398216247559,41.5398216247559,-0.00574994087219238,0.0467698574066162,0.16815185546875,1
"1492",80,0,0,0,0,12,8,0,"total.seagrass",-33.50412,115.4069467,"MUZ.11",-18.5067958831787,0.308998465538025,0.308998465538025,41.5398216247559,41.5398216247559,-0.00574994087219238,0.0467698574066162,0.16815185546875,1
"1493",92,0,0,0,0,0,0,8,"total.seagrass",-33.504115,115.40691,"MUZ.11",-18.4512329101562,0.419330030679703,0.419330030679703,15.0669708251953,15.0669708251953,0.0346612930297852,0.0648775100708008,0.168910980224609,1
"1494",72,0,0,0,0,28,0,0,"total.seagrass",-33.50411167,115.4068767,"MUZ.11",-18.4512329101562,0.419330030679703,0.419330030679703,15.0669708251953,15.0669708251953,0.0346612930297852,0.0648775100708008,0.168910980224609,1
"1495",84,0,0,0,0,16,0,0,"total.seagrass",-33.50410333,115.4068417,"MUZ.11",-18.4512329101562,0.419330030679703,0.419330030679703,15.0669708251953,15.0669708251953,0.0346612930297852,0.0648775100708008,0.168910980224609,1
"1496",100,0,0,0,0,0,0,0,"total.seagrass",-33.50409833,115.4068083,"MUZ.11",-18.4512329101562,0.419330030679703,0.419330030679703,15.0669708251953,15.0669708251953,0.0346612930297852,0.0648775100708008,0.168910980224609,1
"1497",100,0,0,0,0,0,0,0,"total.seagrass",-33.50409833,115.40678,"MUZ.11",-18.4692859649658,0.441234648227692,0.441234648227692,358.828582763672,358.828582763672,-0.00236868858337402,0.0604817867279053,0.168825149536133,64
"1498",100,0,0,0,0,0,0,0,"total.seagrass",-33.50409667,115.4067483,"MUZ.11",-18.4692859649658,0.441234648227692,0.441234648227692,358.828582763672,358.828582763672,-0.00236868858337402,0.0604817867279053,0.168825149536133,64
"1499",96,0,0,0,0,4,0,0,"total.seagrass",-33.50410167,115.40672,"MUZ.11",-18.4692859649658,0.441234648227692,0.441234648227692,358.828582763672,358.828582763672,-0.00236868858337402,0.0604817867279053,0.168825149536133,64
"1500",96,0,0,0,0,0,4,0,"total.seagrass",-33.50410333,115.4066917,"MUZ.11",-18.4490089416504,0.403498351573944,0.403498351573944,20.6127700805664,20.6127700805664,0.0034489631652832,0.0538015365600586,0.208168029785156,1
"1501",88,0,0,0,0,12,0,0,"total.seagrass",-33.50410333,115.4066617,"MUZ.11",-18.4490089416504,0.403498351573944,0.403498351573944,20.6127700805664,20.6127700805664,0.0034489631652832,0.0538015365600586,0.208168029785156,1
"1502",92,0,0,0,0,0,0,8,"total.seagrass",-33.5041,115.40663,"MUZ.11",-18.4490089416504,0.403498351573944,0.403498351573944,20.6127700805664,20.6127700805664,0.0034489631652832,0.0538015365600586,0.208168029785156,1
"1503",100,0,0,0,0,0,0,0,"total.seagrass",-33.50409333,115.4066033,"MUZ.11",-18.4490089416504,0.403498351573944,0.403498351573944,20.6127700805664,20.6127700805664,0.0034489631652832,0.0538015365600586,0.208168029785156,1
"1504",24,44,0,0,0,32,0,0,"Turf.algae",-33.50409333,115.4065817,"MUZ.11",-18.43994140625,0.345729500055313,0.345729500055313,4.83489990234375,4.83489990234375,0.00578713417053223,0.0492441654205322,0.186988830566406,16
"1505",60,0,0,0,0,4,8,28,"total.seagrass",-33.504095,115.406555,"MUZ.11",-18.43994140625,0.345729500055313,0.345729500055313,4.83489990234375,4.83489990234375,0.00578713417053223,0.0492441654205322,0.186988830566406,16
"1506",84,4,0,0,0,0,0,12,"total.seagrass",-33.5041,115.4065283,"MUZ.11",-18.43994140625,0.345729500055313,0.345729500055313,4.83489990234375,4.83489990234375,0.00578713417053223,0.0492441654205322,0.186988830566406,16
"1507",52,20,0,0,0,28,0,0,"total.seagrass",-33.5041,115.4065017,"MUZ.11",-18.43994140625,0.345729500055313,0.345729500055313,4.83489990234375,4.83489990234375,0.00578713417053223,0.0492441654205322,0.186988830566406,16
"1508",60,0,0,0,0,12,0,28,"total.seagrass",-33.50410167,115.4064717,"MUZ.11",-18.4524307250977,0.389286875724792,0.389286875724792,341.218231201172,341.218231201172,-0.00678539276123047,0.0482406616210938,0.191383361816406,16
"1509",80,8,0,0,0,12,0,0,"total.seagrass",-33.5041,115.4064367,"MUZ.11",-18.4524307250977,0.389286875724792,0.389286875724792,341.218231201172,341.218231201172,-0.00678539276123047,0.0482406616210938,0.191383361816406,16
"1510",92,0,0,0,0,4,4,0,"total.seagrass",-33.504095,115.4064083,"MUZ.11",-18.4524307250977,0.389286875724792,0.389286875724792,341.218231201172,341.218231201172,-0.00678539276123047,0.0482406616210938,0.191383361816406,16
"1511",64,36,0,0,0,0,0,0,"total.seagrass",-33.50409333,115.4063783,"MUZ.11",-18.4524307250977,0.389286875724792,0.389286875724792,341.218231201172,341.218231201172,-0.00678539276123047,0.0482406616210938,0.191383361816406,16
"1512",100,0,0,0,0,0,0,0,"total.seagrass",-33.504095,115.40635,"MUZ.11",-18.4527568817139,0.49690705537796,0.49690705537796,318.079284667969,318.079284667969,0.048236608505249,0.0750467777252197,0.236024856567383,16
"1513",96,0,0,0,0,4,0,0,"total.seagrass",-33.50409333,115.4063267,"MUZ.11",-18.4527568817139,0.49690705537796,0.49690705537796,318.079284667969,318.079284667969,0.048236608505249,0.0750467777252197,0.236024856567383,16
"1514",100,0,0,0,0,0,0,0,"total.seagrass",-33.50409,115.4062933,"MUZ.11",-18.4527568817139,0.49690705537796,0.49690705537796,318.079284667969,318.079284667969,0.048236608505249,0.0750467777252197,0.236024856567383,16
"1515",72,0,0,0,0,12,4,12,"total.seagrass",-33.50409167,115.4062667,"MUZ.11",-18.4527568817139,0.49690705537796,0.49690705537796,318.079284667969,318.079284667969,0.048236608505249,0.0750467777252197,0.236024856567383,16
"1516",100,0,0,0,0,0,0,0,"total.seagrass",-33.50409667,115.4062383,"MUZ.11",-18.5806159973145,0.26112762093544,0.26112762093544,329.000396728516,329.000396728516,-0.0722427368164062,0.0815281867980957,0.200891494750977,64
"1517",96,0,0,0,0,0,0,4,"total.seagrass",-33.50409833,115.4062083,"MUZ.11",-18.5806159973145,0.26112762093544,0.26112762093544,329.000396728516,329.000396728516,-0.0722427368164062,0.0815281867980957,0.200891494750977,64
"1518",96,0,0,0,0,4,0,0,"total.seagrass",-33.504105,115.4061783,"MUZ.11",-18.5806159973145,0.26112762093544,0.26112762093544,329.000396728516,329.000396728516,-0.0722427368164062,0.0815281867980957,0.200891494750977,64
"1519",96,0,0,0,0,4,0,0,"total.seagrass",-33.50410667,115.406145,"MUZ.11",-18.5101451873779,0.656712651252747,0.656712651252747,104.139625549316,104.139625549316,-0.0381600856781006,0.0918710231781006,0.370615005493164,1
"1520",100,0,0,0,0,0,0,0,"total.seagrass",-33.5041,115.406115,"MUZ.11",-18.5101451873779,0.656712651252747,0.656712651252747,104.139625549316,104.139625549316,-0.0381600856781006,0.0918710231781006,0.370615005493164,1
"2092",72,0,0,0,0,28,0,0,"total.seagrass",-33.51590167,115.429185,"MUZ.6",-13.5461826324463,0.2863709628582,0.2863709628582,96.6686782836914,96.6686782836914,0.111309289932251,0.111309289932251,0.22669506072998,1
"2093",72,0,0,0,0,12,0,16,"total.seagrass",-33.51587667,115.42919,"MUZ.6",-13.5461826324463,0.2863709628582,0.2863709628582,96.6686782836914,96.6686782836914,0.111309289932251,0.111309289932251,0.22669506072998,1
"2094",16,4,0,0,0,44,0,36,"Unconsolidated",-33.51585667,115.4291917,"MUZ.6",-13.6069231033325,0.259568482637405,0.259568482637405,354.443389892578,354.443389892578,0.0558415651321411,0.0710266828536987,0.208094596862793,16
"2095",32,4,0,0,0,40,0,24,"Unconsolidated",-33.51584,115.4291917,"MUZ.6",-13.6069231033325,0.259568482637405,0.259568482637405,354.443389892578,354.443389892578,0.0558415651321411,0.0710266828536987,0.208094596862793,16
"2096",0,20,0,0,0,28,28,24,"Unconsolidated",-33.515825,115.429195,"MUZ.6",-13.6069231033325,0.259568482637405,0.259568482637405,354.443389892578,354.443389892578,0.0558415651321411,0.0710266828536987,0.208094596862793,16
"2097",52,8,0,0,0,28,4,8,"total.seagrass",-33.515815,115.429205,"MUZ.6",-13.6069231033325,0.259568482637405,0.259568482637405,354.443389892578,354.443389892578,0.0558415651321411,0.0710266828536987,0.208094596862793,16
"2098",92,0,0,0,0,8,0,0,"total.seagrass",-33.51579667,115.4292217,"MUZ.6",-13.6069231033325,0.259568482637405,0.259568482637405,354.443389892578,354.443389892578,0.0558415651321411,0.0710266828536987,0.208094596862793,16
"2099",84,0,0,0,0,16,0,0,"total.seagrass",-33.51578333,115.4292317,"MUZ.6",-13.6069231033325,0.259568482637405,0.259568482637405,354.443389892578,354.443389892578,0.0558415651321411,0.0710266828536987,0.208094596862793,16
"2100",48,12,0,0,0,12,20,8,"total.seagrass",-33.51577167,115.4292383,"MUZ.6",-13.7049493789673,0.477999210357666,0.477999210357666,323.578369140625,323.578369140625,-0.00401067733764648,0.065546989440918,0.200386047363281,16
"2101",28,20,0,0,0,44,4,4,"Unconsolidated",-33.51575667,115.4292467,"MUZ.6",-13.7049493789673,0.477999210357666,0.477999210357666,323.578369140625,323.578369140625,-0.00401067733764648,0.065546989440918,0.200386047363281,16
"2102",64,16,0,0,0,20,0,0,"total.seagrass",-33.51574,115.4292617,"MUZ.6",-13.7049493789673,0.477999210357666,0.477999210357666,323.578369140625,323.578369140625,-0.00401067733764648,0.065546989440918,0.200386047363281,16
"2103",32,4,0,0,0,56,0,8,"Unconsolidated",-33.51572167,115.4292717,"MUZ.6",-13.62437915802,0.233599856495857,0.233599856495857,300.755157470703,300.755157470703,0.0467095375061035,0.0536277294158936,0.192483901977539,16
"2104",84,4,0,0,0,12,0,0,"total.seagrass",-33.51570333,115.4292983,"MUZ.6",-13.62437915802,0.233599856495857,0.233599856495857,300.755157470703,300.755157470703,0.0467095375061035,0.0536277294158936,0.192483901977539,16
"2105",80,8,0,0,0,12,0,0,"total.seagrass",-33.51567167,115.4293133,"MUZ.6",-13.6792945861816,0.53354549407959,0.53354549407959,302.245483398438,302.245483398438,0.0224493741989136,0.068726658821106,0.235504150390625,16
"2106",52,0,0,0,0,24,0,24,"total.seagrass",-33.515635,115.4293383,"MUZ.6",-13.6792945861816,0.53354549407959,0.53354549407959,302.245483398438,302.245483398438,0.0224493741989136,0.068726658821106,0.235504150390625,16
"2107",0,0,0,0,0,16,0,84,"Macroalgae",-33.51561333,115.429365,"MUZ.6",-13.6792945861816,0.53354549407959,0.53354549407959,302.245483398438,302.245483398438,0.0224493741989136,0.068726658821106,0.235504150390625,16
"2108",72,0,0,0,0,16,0,12,"total.seagrass",-33.51559333,115.429395,"MUZ.6",-13.6691484451294,0.567427396774292,0.567427396774292,45.2593116760254,45.2593116760254,0.0862201452255249,0.098971962928772,0.367893218994141,1
"2109",80,4,0,0,0,4,0,12,"total.seagrass",-33.51556667,115.42942,"MUZ.6",-13.6691484451294,0.567427396774292,0.567427396774292,45.2593116760254,45.2593116760254,0.0862201452255249,0.098971962928772,0.367893218994141,1
"2110",84,0,0,0,0,16,0,0,"total.seagrass",-33.51553667,115.4294483,"MUZ.6",-13.6691484451294,0.567427396774292,0.567427396774292,45.2593116760254,45.2593116760254,0.0862201452255249,0.098971962928772,0.367893218994141,1
"2111",96,0,0,0,0,4,0,0,"total.seagrass",-33.51551167,115.4294783,"MUZ.6",-13.7339839935303,0.637693762779236,0.637693762779236,66.8075256347656,66.8075256347656,0.075491189956665,0.0954768657684326,0.316885948181152,1
"2112",62.5,8.33,0,0,0,29.17,0,0,"total.seagrass",-33.51549333,115.4295067,"MUZ.6",-13.9860343933105,0.897003889083862,0.897003889083862,73.7442398071289,73.7442398071289,-0.106123328208923,0.135149121284485,0.386757850646973,1
"2113",88,0,0,0,0,12,0,0,"total.seagrass",-33.515475,115.4295383,"MUZ.6",-13.9860343933105,0.897003889083862,0.897003889083862,73.7442398071289,73.7442398071289,-0.106123328208923,0.135149121284485,0.386757850646973,1
"2114",52,16,0,0,0,12,4,16,"total.seagrass",-33.51545333,115.4295617,"MUZ.6",-13.9860343933105,0.897003889083862,0.897003889083862,73.7442398071289,73.7442398071289,-0.106123328208923,0.135149121284485,0.386757850646973,1
"2115",64,28,0,0,0,8,0,0,"total.seagrass",-33.51543667,115.42958,"MUZ.6",-13.9860343933105,0.897003889083862,0.897003889083862,73.7442398071289,73.7442398071289,-0.106123328208923,0.135149121284485,0.386757850646973,1
"2116",80,8,0,0,0,12,0,0,"total.seagrass",-33.51541667,115.4296,"MUZ.6",-14.032265663147,0.18245255947113,0.18245255947113,130.022903442383,130.022903442383,-0.0386124849319458,0.0445226430892944,0.129166603088379,4
"2117",80,0,0,0,0,20,0,0,"total.seagrass",-33.51539,115.4296217,"MUZ.6",-14.032265663147,0.18245255947113,0.18245255947113,130.022903442383,130.022903442383,-0.0386124849319458,0.0445226430892944,0.129166603088379,4
"2118",96,0,0,0,0,0,0,4,"total.seagrass",-33.51536333,115.429645,"MUZ.6",-14.032265663147,0.18245255947113,0.18245255947113,130.022903442383,130.022903442383,-0.0386124849319458,0.0445226430892944,0.129166603088379,4
"2119",56,0,0,0,0,44,0,0,"total.seagrass",-33.51533833,115.4296683,"MUZ.6",-14.032265663147,0.18245255947113,0.18245255947113,130.022903442383,130.022903442383,-0.0386124849319458,0.0445226430892944,0.129166603088379,4
"2120",68,0,0,0,0,32,0,0,"total.seagrass",-33.51531333,115.429695,"MUZ.6",-14.018424987793,0.26873904466629,0.26873904466629,132.774948120117,132.774948120117,-0.0552321672439575,0.0586923360824585,0.171602249145508,4
"2121",84,0,0,0,0,16,0,0,"total.seagrass",-33.51529,115.429725,"MUZ.6",-13.9855051040649,0.114910043776035,0.114910043776035,147.221252441406,147.221252441406,0.0275908708572388,0.0357428789138794,0.0829105377197266,1
"2122",80,0,0,0,0,8,0,12,"total.seagrass",-33.51527,115.42976,"MUZ.6",-13.9855051040649,0.114910043776035,0.114910043776035,147.221252441406,147.221252441406,0.0275908708572388,0.0357428789138794,0.0829105377197266,1
"2123",68,8,0,0,0,8,8,8,"total.seagrass",-33.51524833,115.42979,"MUZ.6",-13.9855051040649,0.114910043776035,0.114910043776035,147.221252441406,147.221252441406,0.0275908708572388,0.0357428789138794,0.0829105377197266,1
"2124",32,0,0,0,0,24,20,24,"total.seagrass",-33.515235,115.4298283,"MUZ.6",-14.048041343689,0.273624002933502,0.273624002933502,43.2075386047363,43.2075386047363,-0.0112589597702026,0.0377904176712036,0.131768226623535,1
"2125",92,0,0,0,0,4,4,0,"total.seagrass",-33.51523167,115.4298617,"MUZ.6",-14.048041343689,0.273624002933502,0.273624002933502,43.2075386047363,43.2075386047363,-0.0112589597702026,0.0377904176712036,0.131768226623535,1
"2126",48,20,0,0,0,24,4,4,"total.seagrass",-33.51521667,115.4298883,"MUZ.6",-14.048041343689,0.273624002933502,0.273624002933502,43.2075386047363,43.2075386047363,-0.0112589597702026,0.0377904176712036,0.131768226623535,1
"2127",32,8,0,0,0,36,4,20,"Unconsolidated",-33.51520333,115.42992,"MUZ.6",-14.0567073822021,0.297902435064316,0.297902435064316,326.098083496094,326.098083496094,-0.0242109298706055,0.0428872108459473,0.168364524841309,64
"2128",36,28,0,0,0,16,4,16,"total.seagrass",-33.51518333,115.4299483,"MUZ.6",-14.0567073822021,0.297902435064316,0.297902435064316,326.098083496094,326.098083496094,-0.0242109298706055,0.0428872108459473,0.168364524841309,64
"2129",52,20,0,0,0,28,0,0,"total.seagrass",-33.51516667,115.4299883,"MUZ.6",-14.0567073822021,0.297902435064316,0.297902435064316,326.098083496094,326.098083496094,-0.0242109298706055,0.0428872108459473,0.168364524841309,64
